site,title,company,location,description,"Jumlah Perguruan Tinggi di Bawah Kementerian Riset, Teknologi dan Pendidikan Tinggi","Jumlah Mahasiswa di Bawah Kementerian Riset, Teknologi dan Pendidikan Tinggi",Jumlah lulusan sarjana 2020,Jumlah lulusan sarjana 2021,Persentase lulusan SMA/SMK 2020,Persentase lulusan SMA/SMK 2021,Jumlah penduduk perprovinsi 2020,Jumlah penduduk perprovinsi 2021,Persentase pengangguran 2020,Persentase pengangguran 2021
indeed,Application Developer,DiMuto,DKI Jakarta,"Develop new projects using Flutter. Troubleshoot, maintain and support existing Flutter projects. Create automated test cases which works on all devices …",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Programmer,PT Navios Evolusi Solusindo,DKI Jakarta,"As a Flutter Developer, You wil be responsible for designing and developing application for iOS and android plaforms while working closely with the Product…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Mobile Developer,Kompas Gramedia,DKI Jakarta,"Melakukan pengembangan program/ aplikasi berbasis mobile apps melalui perencanaan program/aplikasi dan coding guna memenuhi target kerja yang ada, pada fungsi…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Developer,Aleph Labs,DKI Jakarta,"Flutter Developer duties will include managing Flutter (Android, iOS) application development while providing expertise in the full software development…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Mobile Developer,Seven Retail Group,DKI Jakarta,"Creating new products and using the latest technologies to meet customer needs and help the company grow. Maintenance of Existing Applications, Including Bug…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Mobile Developer,PT Lumos Inisiatif Indonesia,DKI Jakarta,"Menguasai Bahasa Flutter (Dart, dll), serta teknologi yang berkaitan dengan Mobile Developing.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Senior Developer,PT Teknologi Kuliner Kekinian (Runchise),DKI Jakarta,Keep abreast of the latest technology for mobile applications. Work with computer engineers to brainstorm new applications. Create UI tests to source analytics.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Developer,PT Midas Daya Teknologi,DKI Jakarta,"Collaborating with cross-functional teams, including product managers and UI/X designers, to define app requirements and specifications.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Software Engineer Intern,OY! Indonesia,DKI Jakarta,"Work on high-impact projects, mobile and/or our internal tooling, and help build the future of OY! The employee will be enrolled with BPJS Ketenagakerjaan &…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Front End Developer,Nomura Research Institute Indonesia,DKI Jakarta,"Design, develop, and build highly scalable, cross-platform, and performant applications using the Flutter framework. Outstanding skill in the Flutter framework.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Software Engineer,OY! Indonesia,DKI Jakarta,"Work cross-functionally with designers, product managers and other software engineers. Participate in the entire software development lifecycle from planning,…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Mobile Developer,PT Ikonsultan Inovatama,DKI Jakarta,"* Mastery of one or more mobile development platforms (e.g., Android, iOS) and their associated languages (Java, Kotlin for Android; Swift, Objective-C for iOS…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Developer,Jojonomic,DKI Jakarta,"Extending flutter module and flutter plugins. As a Web and Cross-Platform Mobile (Flutter) Developer, you will develop comprehensive and world leading solutions…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Software Engineer,Mekari (PT. Mid Solusi Nusantara),DKI Jakarta,Design and build advanced applications for the iOS/Android platform. Troubleshoot and solve various mobile application issues. Experience in writing Unit Tests.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Software Test Engineer,PT Bawana Margatama,DKI Jakarta,"Bachelor's degree in Computer Science, Software Engineering, or a related field. Proven experience in software quality control and testing.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Mobile Developer,Livit,DKI Jakarta,Collaborate with product managers and designers to understand project requirements and user stories. Develop high-quality mobile applications for iOS and…,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Mobile Developer,PT YUBI TECHNOLOGY,DKI Jakarta,Mengembangkan aplikasi berbasis Mobile (Android & iOS). Menganalisa sistem arsitektur dan menyediakan solusi terbaik agar sesuai dengan kebutuhan sistem.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Engineer,RGF HR Agent,DKI Jakarta,"Design, develop, and build highly scalable, cross-platform, and performant applications using the Flutter framework.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Mobile Developer,Pro Sigmaka,DKI Jakarta,"Write well designed, tested, and efficient code. Write component based code to improve efficiency. Minimum 1 year of relevant experience working on mobile apps.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Application Developer,PT. Kwadran Lima Mitra Kaya Solusi,DKI Jakarta,"Memiliki logic pemrograman yang baik. Mampu menganalisa dan menerjemahkan kebutuhan bisnis ke dalam kebutuhan teknis. Memahami tools data integrasi (SSIS, OGG).",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Mobile Developer,PT Yubi Technology,DKI Jakarta,"Menganalisa sistem arsitektur dan menyediakan solusi terbaik agar sesuai dengan kebutuhan sistem. Menulis kode dengan baik, rapi dan mudah dipahami.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Technical Consultant,Lancia Consult Pte Ltd,DKI Jakarta,"Work independently to shape solutions for our clients. Solution design, project implementation and management. Database design concepts and SQL.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Web Developer,Surya Citra Media,DKI Jakarta,"Merancang dan membangun aplikasi seluler hybrid untuk Android dan iOS Apple. Familiar dengan Android SDK, Android Studio dan XCode.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
linkedin,Digital Tech Lead,PT Lion Super Indo,DKI Jakarta,"MAIN RESPONSIBILITIES:Digital Tech Lead is responsible to lead and mentor developers to deliver high quality codes and projects. Collaborate with developers, product owners, and designers to build great applications.REQUIREMENTS:Bachelor Degree in Information Technology.Have an experience as Technical Lead at least for 1 year.Have a knowledge and experience in development using Flutter.Have a knowledge and experience in development using PHP with framework laravel.Have an experience in implementing microservices using message queue such as google pub/sub, or rabbit MQ.Have a knowledge about optimal Programming, application architecture and best practice databases design.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
linkedin,Software Engineer Intern,OY! Indonesia,DKI Jakarta,"Dive into the code base on your very first day of internship.Work on high-impact projects, mobile and/or our internal tooling, and help build the future of OY!Continually grow both professionally and personally through various learning and development opportunities.What's In It For YouThe employee will be enrolled with BPJS Ketenagakerjaan & KesehatanHealth insurance provided by company such as inpatient, outpatient, dental, vision & maternityComplimentary mental health support by PsychologistPersonal and career development mentoring with our management teamCommunity Activity such as sport and hobbiesHybrid working environment with dynamic colleaguesFlexible work hoursLaptop provided by the companyInternal bonding event every quarterMinimum QualificationsExcellent problem-solving and analytical skills.Self-awareness and a desire to continuously learn and improve craftsmanship.Strong communication skills, a positive attitude, and empathy.Bachelor's degree in Computer Science or equivalent from a reputable universityAbility to work in areas outside of their usual comfort zone and get things done quicklyExperience with Java, React and/or Flutter",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
linkedin,Software Engineer,OY! Indonesia,DKI Jakarta,"Work cross-functionally with designers, product managers and other software engineersParticipate in the entire software development lifecycle from planning, coding, debugging, and writing unit testsScale, maintain, and monitor our codebase using best possible practices and implementations to support the growing number of users in OY!Write clean, maintainable and high-performance codeMinimum QualificationsEvidence of exposure to architectural patterns of a large, high-scale backend application (e.g., well-designed APIs, high volume data pipelines, efficient algorithms)Ability to work in areas outside of their usual comfort zone and get things done quicklyBachelors' degree in Computer Science or equivalent from a reputable universityExperience with Java, React and/or Flutter",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
linkedin,Frontend Developer,PT Mirae Asset Sekuritas Indonesia,DKI Jakarta,"- 3 year experience in programming skill and experience in handling frontend- have experience working with flutter or react- have experience in agile and microservice environment- familiar with rest api, json data- have minimum of a bachelor degree in computer, information technology engineering or related",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Machine Learning Engineer,Kompas Gramedia,DKI Jakarta,"Experienced in developing machine learning models. Design and develop machine learning models for business purposes. Experienced in using Go, python and SQL.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Python Developer,Permana Solutions,DKI Jakarta,Implement and optimize machine learning algorithms in Python. Contribute to the deployment of machine learning solutions into production.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Machine Learning Engineer,99.co,DKI Jakarta,Collaborate with business stakeholders and data team members to formulate ML problems based on business needs and data availability.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Media Relations,Shopee,DKI Jakarta,"The Data Science team drives the growth of Shopee by using scientific methods to power key business processes, and elevate our business models based on a deep…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Machine Learning Engineer,Nomura Research Institute Indonesia,DKI Jakarta,Translate and refine business goals into appropriate machine learning objectives. Proficiency with Python and libraries for machine learning such as scikit…,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,Techtiera Services Indonesia,DKI Jakarta,Applying machine learning and artificial intelligence techniques to build predictive models that support companies in decision making more precise and accurate…,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Python Developer,PT InMotion Inovasi Teknologi,DKI Jakarta,Write well written Python code for defining machine learning pipeline. Develop machine learning applications according to requirements and integrate with…,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,NielsenIQ,DKI Jakarta,Own Data Science solutions for client requests and provide initial recommendations for complex client raised issues.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,Pro Sigmaka,DKI Jakarta,Applying machine learning and artificial intelligence techniques to build predictive models that support companies in making more precise and accurate business…,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,Algoritma,DKI Jakarta,"Experience in data analysis, data mining, and machine learning projects will be a plus. That's why we offer corporate training, programming workshops, and data…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Machine Learning Engineer,99 Group,DKI Jakarta,Collaborate with business stakeholders and data team members to formulate ML problems based on business needs and data availability.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,Tokopedia,DKI Jakarta,"Machine learning models such as random forests, gradient-boosted trees, or neural networks. As a Data Scientist you'll be using a scientific methods, algorithms…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,VLink Inc,DKI Jakarta,"Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.).",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,PGI Data,DKI Jakarta,Excellent understanding of machine learning techniques and algorithms and experience with common data science toolkits.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Machine Learning Engineer,PT Data Labs Analytics,DKI Jakarta,"At least 1 year experience in Machine Learning & Data Science. Proficient in all aspects of model architecture, data pipeline interaction and metrics…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Machine Learning Engineer,Tokopedia,DKI Jakarta,"Basic knowledge of vector databases, deep learning, and Natural Language Processing. Deploy and maintain large-scale vector databases such as Milvus and…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,byOrange,DKI Jakarta,"Keep up-to-date with the latest advancements in data science, machine learning, and related fields. As a data scientist, you will play a vital role in analyzing…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,Dnalytics Consulting,DKI Jakarta,"Develop business and machine-learning model from data owned by the company and / or client. Bachelor of Engineering (Computer / Telecommunication), Computer…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Engineer,MSBU,DKI Jakarta,"Proficiency in Python and deep learning frameworks like Transformer, TensorFlow and PyTorch. Our competitive advantages of SLA, client-success delivery, and…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Machine Learning Engineer,QSI Recruitment,DKI Jakarta,"Bachelor degree majoring in Computer Science, Information Technology, or related. Minimum 2 years of experience as a Software Engineer or ML Engineer.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,PT Astra Digital Mobil (mobbi),DKI Jakarta,Applying machine learning and artificial intelligence techniques to build predictive models that support companies in making more precise and accurate business…,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,PT Asuransi Allianz Life Indonesia,DKI Jakarta,"Hands-on machine learning tools experience using Phyton and developed at least 1-3 models. Advocate, evangelize and build analytics that help business…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,Investree,DKI Jakarta,Data mining using state-of-the-art methods. Extending company’s data with third party sources of information when needed. Knowledge of P2P or aggregator.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Digital Consultant,Boston Consulting Group,DKI Jakarta,"As a TDA Consultant, you will partner with leading companies to shift mindsets, shape agendas, and create value through digital transformation programs.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,Shopee,DKI Jakarta,"Prototyping, developing, and deploying advanced analytics data models and machine learning solutions. DepartmentBusiness Intelligence and Data Analytics.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Researcher,Pinnacle Investment,DKI Jakarta,"Exploration of large data sets using various quantitative techniques to discover data patterns. Conduct research, generate trading and investment strategies to…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Science Intern,Funding Societies,DKI Jakarta,Knowledge of machine learning techniques and their applications in fintech. Develop and implement machine learning algorithms for predictive modeling and data…,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Analyst,PT Astra Digital Mobil (mobbi),DKI Jakarta,"At least 4-6 years of overall work experience in data analysis and machine learning application, as well as familiar with artifical intelligence techniques.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,INFUSEmedia,DKI Jakarta,"Experience with AI or machine learning, especially with categorizing and summarizing data. You'll be in the driver's seat during our Discovery phase, designing…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Operations Associate,TikTok,DKI Jakarta,"Excellent identifying problems, problem-solving skills, and learning abilities. Use side-by-side methods to complete daily strategy assessment of search quality…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,Philip Morris International,DKI Jakarta,"As a Data Science Analytics, you will have the opportunity to facilitate and catalyze data-driven decision making for business.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,IT Analyst,PT RGF Human Resources Agent Indonesia,DKI Jakarta,Translate and refine business goals into appropriate machine learning objectives. Proficiency with Python and libraries for machine learning such as scikit…,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Analytics,Pepper,DKI Jakarta,"Knowledge of a variety of machine learning techniques (clustering, decision, tree learning) and big data tools with attributed data / computing tools such as…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
linkedin,Research & Insight Intern - Business Intelligence,Shopee,DKI Jakarta,"Job DescriptionRecruit users for user interview purpose depending on the research projectsNote taking during user interviewHelp manage user interview schedule and other operational tasksHelp doing desk research when necessaryRequirementsLast year of university students, or fresh graduates from social-science major (psychology, sociology, anthropology, economics, etc.) with decent comprehension of the major/subjectsComfortable with talking to a lot of peopleUnderstand basic use of excel, words, powerpoints, and emailGood command of English",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
linkedin,Fraud Analytics,Shopee,DKI Jakarta,"Job DescriptionDetect/identify fraudulent behaviors within the platform and formulate the most effective strategy to mitigate/prevent themDeep-dive issues and define valuable & implementable action items to solve the issueCreate and monitor fraud metrics dashboard and report regularly to management by creating detailed decks of metrics trends, fraud cases, and fraud initiativesIdentify opportunities for automation and optimization for various BAU processesCreate, maintain, or enhance business processes/SOP to mitigate fraudProactively initiate ideas through collaborating with cross-functional teams (both local and multinational) to mitigate fraud.RequirementsStrong problem-solving skills, structured thinking, analytical skills, and enjoy working with numbersMinimum 2 years of similar working experience, with analytical, statistical, and data modeling are preferablePrior working experience in consultant or startup industries is strongly preferredCurious to deep-dive anomaly or suspicious data and able to generate insights/findings from data to make data-driven decisionsSQL and spreadsheet proficiency is a must; R/Python programming language is a plusStrong stakeholder management & communication skills (Fluent in ID and EN, both written and verbal)Agile, comfortable working in fast-paced environments and managing multiple projects.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
linkedin,Data Analyst Risk - Fraud,Kredivo Group,DKI Jakarta,"Job Summary:As a fraud analyst, the jobholder will be to conduct monitoring, investigation and detecting potential fraudulent activity in the bank's digital transactions. Your responsibilities will include reviewing customer transactions for any signs of suspicious behavior, identifying potential fraud trends, and investigating any incidents of fraud and this includes contacting the customers to conduct inquiries as necessary. You will also work closely with other teams, such as IT, Customer Service and Risk Management, to develop and implement fraud prevention strategies and policies. Additionally, you will need to keep up-to-date with the latest fraud detection technologies and tools and participate in regular training sessions and team meetings. Your efforts will be crucial in ensuring the safety and security of the bank's digital transactions and maintaining customer trust and confidence.Major Responsibilities:Monitoring and investigating fraud alerts and customer reports to detect any signs of suspicious activity or behavior that may indicate potential fraud.Analyzing transaction data and patterns to identify potential fraud trends and patterns.Investigating incidents of suspected fraud, including gathering evidence and working with other teams to resolve cases.Collaborating with other departments, such as IT, Customer Services and Risk Management, to develop and implement fraud prevention strategies and policies.Staying up-to-date on the latest fraud detection technologies and tools and participating in regular training sessions and team meetings.Maintaining accurate records of fraud incidents and investigations and providing regular reports to management.Ensuring compliance with regulatory requirements related to fraud prevention and reporting.Requirements:A minimum of 2 years’ hands-on experience in a fraud investigation role in banking and Data Analytics.Experience in digital banking and/or financial technology companies will be a significant plus.Advance knowledge in SQL is a mustStrong analytical skills and put attention on detailsConversational ability in English is a mustStrong and highly motivated with positive mindset attitudeComfortable working in a dynamic and fast-paced environmentCollaborative",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Interface Designer,PT Telkomsel Ekosistem Digital,DKI Jakarta,"Collaborate with product managers, developers, and other stakeholders to understand business requirements and user needs. Expertise in design tools such Figma.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Interface Designer,S16 Research Ventures,DKI Jakarta,"Assist Product Lead with user research, including conducting interviews, surveys, and usability testing. Design user interfaces and user experiences for Web3…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Interface Designer,Alegrium,DKI Jakarta,"Creating the visual and interactive elements in video games, ensuring they are user-friendly, engaging, and visually appealing while supervised by the their…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Experience Designer,Allianz Indonesia,DKI Jakarta,"Translate accurate visualizations from design concepts based on communicated requirements. Execute sketch, prototypes, visualisations, and mock-ups design…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Desainer Produk,MSBU Tech Staffing and Recruiting,DKI Jakarta,Berpengalaman dalam liquid design dan responsive design. Berpengalaman dengan Adobe Illustrator dan UI/UX. Berpengalaman mengembangan cross browser.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Interface Designer,KST,DKI Jakarta,"Design web and mobile application experiences that are simple, clean, and attractive. Conduct research on design best practices and current trends, and execute…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Interface Designer,Serasi Autoraya,DKI Jakarta,"Design user interfaces, wireframes, web page layouts, and visual designs from sketches to html/cdd/js. Optimize website design to increase its functionality and…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Interface Designer,Alegrium,DKI Jakarta,"Responsible for creating the visual and interactive elements in video games, ensuring they are user-friendly, engaging, and visually appealing while supervised…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Interface Designer,Kasual,DKI Jakarta,"To be successful in this role, you should have experience with design software and wireframe tools. Translate research findings and user pain points into simple…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Interface Designer,PT Teknologi Kuliner Kekinian (Runchise),DKI Jakarta,"Create user-centered designs by understanding business requirements, the voice of the customer, user journeys, customer feedback, and usability findings.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Interface Designer,The iirth Company,DKI Jakarta,This role is responsible for only designing responsive websites and occasionally applications or dashboards. The ideal candidate loves working with a variety of…,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Experience Designer,Cashlez,DKI Jakarta,"Ability to discuss and explain design options. Problem solver and customer-centered. Knowledge of Adobe range of products including Photoshop, Illustrator.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Interface Designer,"DOKU, PT NUSA SATU INTI ARTHA",DKI Jakarta,"Conduct user research and gather insights to understand user needs, pain points, and preferences. Analyze competitor products and industry trends to inform your…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Interface Designer,Asani,DKI Jakarta,"Conduct user research, usability testing, and gather feedback to inform design decisions. Develop and maintain user personas and journey maps.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Experience Designer,PT Bank BTPN Tbk,DKI Jakarta,"Collaborate with product management and engineering team to define and implement innovative solutions for the product direction, visuals and experience.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Ui/ux Dmo - Jakarta,PT. Infomedia Nusantara,DKI Jakarta,"Membuat konsep, gambar rangka, & prototipe yang berfokus pada pengguna. Fresh Graduate atau pengalaman pada bidang yang sama.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Interface Designer,Tera Logistik Internasional,DKI Jakarta,"Bachelor’s Degree in design or related fields from reputable university. Proficiency in Photoshop, Illustrator, CorelDraw, or other visual design tools.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Ui/ux,Bank Bumi Arta,DKI Jakarta,"Mampu bekerja secara individual maupun tim. Menguasai Java, Database SQL, Postgre, Oracle lebih disukai. Jujur dan mampu bekerja di bawah tekanan.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Interface Designer,SALT,DKI Jakarta,"Candidate must possess at least a Bachelor's Degree in Visual Communication Design (preferable), Product Design, IT or SI or equivalent.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Interface Designer,Weekend Inc,DKI Jakarta,Working with clients & developers to design great products with awesome UI & UX. Minimum age 18 years old. Familiar with Sketch and Adobe Photoshop.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Design,Indomaret,DKI Jakarta,Bertanggung jawab untuk menciptakan pengalaman yang optimal bagi pengguna saat mereka berinteraksi dengan produk digital suatu perusahaan seperti aplikasi dan…,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Senior User Interface Designer,INFUSEmedia,DKI Jakarta,"Your primary role will be to research and design usable web and mobile interfaces, perform usability testing, and create prototypes to validate design concepts.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Interface Designer,Nukegraphic,DKI Jakarta,"Working together in web development life cycles with clients, front-end developers, web programmers, and the rest of development teams to create responsive web…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Ui Designer,PT Neural Technologies Indonesia,DKI Jakarta,Bertanggung jawab dalam end-to-end product design process. Memiliki ketertarikan terhadap Design Grafis. Terbiasa dalam Design Grafis & Programming.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,User Experience Designer,Mobbin,DKI Jakarta,"Our team of analysts meticulously organizes and tags them by hand, ensuring that our users have access to the most comprehensive references.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
